Checked,Tags,Name,Calc. MW,RT [min],Reference m/z,Avg TIC,Calculated RI,# Adducts,MS2,MS Depth,Sample1,Sample2,blank_10,Sample49,Sample50,Sample51,Sample52,Sample55,Sample57,blank_11,Sample58,Sample59,blank_12,Sample71,blank_13,Sample77,Sample78,Sample79,Sample80,Sample81,blank_14,Sample84,blank_15,Sample87,Sample88,Sample90,Sample91,blank_1,Sample3,Sample4,Sample5,Sample6,Sample7,blank_2,Sample10,Sample12,Sample14,Sample15,blank_3,Sample19,blank_4,Sample23,blank_5,Sample27,Sample28,blank_6,Sample37,Sample38,Sample40,blank_7,Sample44,blank_8,Sample46,blank_9,QC_1,QC_2,QC_3,QC_4,QC_8,QC_9,QC_10,QC_11,QC_12,QC_13,QC_14,QC_15,QC_5,QC_6,QC_7,tracers_1,tracers_2,tracers_3,tracers_4,tracers_5
False,,,84.09414,7.219,83.08572,31144,1344.0,3,No MS2,1,9544.0,114436.0,37678.0,,51536.0,9780.0,,10681.0,,,,,8413.0,4663.0,13786.0,32815.0,,69418.0,,13447.0,75906.0,19613.0,24193.0,37474.0,,118864.0,,,,42261.0,8453.0,9445.0,13785.0,,,,5340.0,15661.0,,55424.0,9122.0,,,,,1710.0,,7405.0,25174.0,3980.0,3480.0,3760.0,2921.0,,5362.0,69910.0,,,,15808.0,,3128.0,5017.0,56850.0,2076.0,,,,,60477.0,,,4421.0,2882.0
False,,,168.07904,7.221,99.08071,3119,1345.0,1,No MS2,1,1244.0,11875.0,,,,,3360.0,,,,,,,9952.0,,,,9379.0,3810.0,,,2907.0,,1426.0,,,,,3652.0,,,,,,,,4890.0,3881.0,,2058.0,4292.0,,,,,,15381.0,3541.0,,2020.0,,,,,,,,2384.0,892.0,,,,5267.0,7725.0,,,,,3499.0,,,,,
False,,,56.06262,7.222,138.13609,12669,1344.0,2,No MS2,1,,,,,,,1664.0,,,,,,,,,4320.0,,9807.0,2707.0,1363.0,3281.0,1032.0,1243.0,2473.0,4757.0,9301.0,16652.0,1262.0,6930.0,2335.0,,,,,,,1423.0,,,,,,,,,,,,2596.0,558.0,1061.0,1018.0,,,,,,,,,,,,,,,,1977.0,1111.0,,,,,
False,,,136.12506,7.222,151.14815,15518,1346.0,2,No MS2,1,1800.0,4362.0,7245.0,,2572.0,,,,1446.0,,28849.0,,,885.0,,19106.0,,66915.0,22058.0,9384.0,18744.0,8556.0,9039.0,25746.0,36856.0,48270.0,100891.0,14604.0,54047.0,24289.0,769.0,,,,,,1344.0,,,,6476.0,907.0,4805.0,,3174.0,4751.0,44296.0,7500.0,18593.0,11699.0,8302.0,3808.0,3163.0,6888.0,765.0,9337.0,,,817.0,1283.0,854.0,,3870.0,12162.0,4083.0,13128.0,1741.0,28053.0,19605.0,,,,477.0,
False,,,68.06262,7.223,137.05965,45557,1345.0,2,No MS2,1,350.0,19451.0,,,3279.0,154.0,5821.0,1631.0,174.0,,6260.0,,,2789.0,1353.0,1348.0,,,4799.0,,,,174.0,1412.0,1696.0,1121.0,,,,,481.0,,1029.0,309.0,175.0,,1201.0,121.0,,3390.0,,,,,,,,1390.0,186.0,496.0,,184.0,,,178.0,5758.0,188.0,,131.0,358.0,,448.0,337.0,1802.0,,,217.0,969.0,849.0,1815.0,,,,
False,,,153.11577,7.223,59.04921,6650,1345.0,1,No MS2,1,,,,,,,5702.0,,,,,,,,,5981.0,,31101.0,6472.0,,,,1616.0,5849.0,15034.0,7868.0,20647.0,,,,,,,,,,,,,,,,,,,,,,,3018.0,952.0,,,837.0,,,,,,,,,4152.0,,,,,,,,,,,
False,,,206.20394,7.224,193.19556,14873,1345.0,1,No MS2,1,,1385.0,8365.0,,,,,469.0,196.0,,10818.0,,,,,14659.0,,30150.0,19448.0,8781.0,18550.0,6852.0,5839.0,15968.0,30432.0,9738.0,36443.0,7690.0,30124.0,13509.0,,,,,,,,1164.0,,,1392.0,,2138.0,,1370.0,1361.0,23048.0,4630.0,16736.0,2971.0,3775.0,2348.0,1486.0,3693.0,,2714.0,159.0,,,,,,1392.0,8957.0,2337.0,4545.0,,12089.0,13216.0,,,,,
False,,,84.05766,7.225,85.06493,40670,1345.0,2,No MS2,1,3337.0,19387.0,,760.0,2546.0,,24882.0,1608.0,,,27789.0,,,21322.0,,1319.0,,42528.0,6954.0,1046.0,4894.0,1899.0,3745.0,14704.0,33162.0,75171.0,208752.0,1107.0,12740.0,1954.0,,1740.0,,3120.0,,885.0,6181.0,5827.0,,,5766.0,2999.0,,,,628.0,51524.0,12683.0,2718.0,2211.0,739.0,598.0,,,,,5207.0,3663.0,3692.0,16870.0,803.0,3931.0,6301.0,13166.0,730.0,,,3935.0,4007.0,,,,,
False,,,68.06275,7.226,151.14854,60714,1346.0,3,DDA for preferred ion,2,1800.0,4362.0,7245.0,,2572.0,,8836.0,,1446.0,,28849.0,,,885.0,,19106.0,,66915.0,22058.0,9384.0,18744.0,8556.0,9039.0,25746.0,36856.0,48270.0,,14604.0,54047.0,24289.0,769.0,,,,,,1344.0,,,,6476.0,907.0,4805.0,,3174.0,4751.0,44296.0,7500.0,18593.0,11699.0,8302.0,3808.0,3163.0,6888.0,765.0,,,,,1283.0,854.0,,3870.0,12162.0,4083.0,13128.0,1741.0,28053.0,19605.0,,,,477.0,
False,,,162.95922,7.227,111.04411,3336,1346.0,1,No MS2,1,985.0,,,,,,,,,419.0,,478.0,3311.0,2385.0,,,,,3993.0,,2603.0,797.0,,2925.0,,9272.0,,,,,,2716.0,4004.0,,1104.0,406.0,7325.0,3744.0,,,3695.0,,1585.0,209.0,122.0,290.0,10028.0,2479.0,,2716.0,293.0,674.0,,454.0,4069.0,56061.0,5221.0,4479.0,1888.0,,,,6639.0,11453.0,459.0,,,,,,1676.0,777.0,185.0,
False,,,85.05299,7.228,141.09138,5369,1346.0,2,No MS2,1,,,,1848.0,4885.0,1059.0,78113.0,,448.0,,52810.0,391.0,967.0,843.0,,924.0,,12533.0,,5517.0,4393.0,1041.0,,7343.0,10688.0,7536.0,12080.0,,5435.0,3273.0,2851.0,,,1107.0,,,2153.0,,277.0,,,,,,,,4386.0,1819.0,359.0,1131.0,,419.0,,,,,,,151.0,,,294.0,,13269.0,,,,1485.0,1662.0,,165.0,,,
False,,,213.89116,7.234,105.03361,10080,1348.0,2,No MS2,1,1934.0,10918.0,14672.0,,2712.0,,6171.0,,1024.0,,,151.0,6838.0,348.0,3503.0,3393.0,,11243.0,8743.0,,4245.0,726.0,783.0,3120.0,4390.0,5878.0,8685.0,,5413.0,1765.0,1638.0,1916.0,3896.0,3246.0,,,2831.0,3210.0,,7031.0,2079.0,341.0,,,487.0,,,2462.0,1326.0,,150.0,,,,,13827.0,,3360.0,1070.0,5102.0,158.0,,1208.0,8390.0,,2683.0,,,10884.0,,,,,
False,,,152.12052,7.235,105.03376,15914,1347.0,1,No MS2,1,1934.0,,,,2712.0,632.0,6171.0,924.0,1024.0,,27117.0,151.0,6838.0,348.0,3503.0,3393.0,,11243.0,,1917.0,,726.0,783.0,3120.0,4390.0,5878.0,8685.0,,,1765.0,1638.0,,,3246.0,,,2831.0,3210.0,,,2079.0,341.0,160.0,,487.0,,,2462.0,1326.0,326.0,150.0,,,,4023.0,,,3360.0,1070.0,,158.0,405.0,1208.0,8390.0,,2683.0,581.0,3023.0,10884.0,,403.0,,,
False,,,68.02635,7.235,105.03368,37116,1347.0,2,No MS2,1,1934.0,10918.0,14672.0,,2712.0,632.0,6171.0,924.0,1024.0,,,,6838.0,348.0,3503.0,3393.0,,11243.0,8743.0,1917.0,4245.0,726.0,783.0,3120.0,4390.0,5878.0,8685.0,,5413.0,1765.0,1638.0,1916.0,3896.0,3246.0,,,2831.0,3210.0,469.0,,2079.0,341.0,160.0,,487.0,,,2462.0,1326.0,326.0,150.0,,,,4023.0,13827.0,3578.0,3360.0,1070.0,5102.0,158.0,405.0,1208.0,8390.0,,2683.0,581.0,3023.0,10884.0,,403.0,,,
False,,,128.02251,7.236,85.02856,10456,1347.0,1,No MS2,1,1612.0,17777.0,59987.0,,,,4458.0,,1060.0,,62057.0,141.0,171396.0,16505.0,,7851.0,,126035.0,123669.0,4886.0,6084.0,,3811.0,24857.0,21068.0,10414.0,66178.0,,,,3319.0,1540.0,6688.0,9889.0,3859.0,8705.0,57047.0,35113.0,,25556.0,25395.0,14219.0,2965.0,,,,51245.0,108907.0,2733.0,54189.0,,,,,1000.0,3770.0,9602.0,44112.0,31357.0,9372.0,972.0,3157.0,18101.0,164685.0,801.0,6521.0,674.0,15329.0,12413.0,,,,,
False,,,158.05789,7.237,117.05481,16926,1348.0,1,No MS2,1,1570.0,23757.0,30066.0,,2681.0,,5781.0,1515.0,3840.0,,107685.0,,14310.0,4837.0,7683.0,3111.0,,22747.0,22317.0,2889.0,4092.0,1305.0,2019.0,7683.0,13907.0,7118.0,18941.0,139.0,5125.0,991.0,1501.0,2132.0,2560.0,8047.0,3438.0,586.0,10617.0,9229.0,1043.0,14492.0,6763.0,3824.0,4002.0,,1066.0,,67426.0,,3335.0,,,,,1962.0,3227.0,21197.0,4047.0,9146.0,4016.0,7755.0,891.0,2521.0,4482.0,46143.0,2577.0,9703.0,2303.0,16835.0,17662.0,,,,,
False,,,84.02124,7.239,99.04406,30904,1348.0,2,No MS2,1,4473.0,30993.0,55592.0,994.0,4054.0,457.0,,2402.0,4714.0,,221530.0,333.0,42623.0,34094.0,14606.0,,,41857.0,29825.0,5170.0,7768.0,6784.0,5653.0,17952.0,84917.0,66113.0,33515.0,1710.0,,4776.0,3065.0,4076.0,5607.0,17262.0,12517.0,4938.0,46155.0,17958.0,2700.0,,18089.0,13072.0,11698.0,163.0,4021.0,2942.0,88570.0,59447.0,,18696.0,2168.0,,,3740.0,5754.0,32862.0,10124.0,32982.0,22622.0,10980.0,3533.0,6079.0,69915.0,78509.0,7290.0,21928.0,5773.0,,,,,284.0,,
False,,,182.09455,7.239,93.07005,2492,1348.0,1,No MS2,1,,,,,,,,,,,,,8849.0,2703.0,,,,10789.0,,3019.0,,,,,,,21089.0,,,,,,,,,2699.0,,,,,13371.0,,3557.0,,,,,,,3062.0,,,,,,,5692.0,7740.0,4782.0,10740.0,,,,26437.0,,,,,9510.0,,,,,
False,,,166.13619,7.24,117.05501,11673,1348.0,2,No MS2,1,1570.0,23757.0,30066.0,,2681.0,,5781.0,1515.0,3840.0,,107685.0,,14310.0,4837.0,,3111.0,,22747.0,,2889.0,,1305.0,2019.0,7683.0,13907.0,7118.0,18941.0,139.0,5125.0,991.0,,,,,3438.0,586.0,,9229.0,,14492.0,6763.0,,4002.0,,,,,,3335.0,,,,,,3227.0,21197.0,4047.0,9146.0,,7755.0,,,4482.0,,2577.0,,,,17662.0,,,,,
False,,,129.04296,7.244,99.08069,17809,1349.0,1,No MS2,1,1244.0,11875.0,,,,,3360.0,,,,,,,,,1632.0,,9379.0,3810.0,,2412.0,,,1426.0,,17785.0,49115.0,,3652.0,,,,,2495.0,,726.0,4890.0,3881.0,,2058.0,2276.0,,,,,,15381.0,7450.0,1618.0,2020.0,655.0,672.0,607.0,,,,,1750.0,922.0,,,,5267.0,7725.0,827.0,,,,3499.0,,,,,
False,,,56.06257,7.248,57.06985,18782,1350.0,2,No MS2,1,,,,,24497.0,,,,,,,,,,,26551.0,,28303.0,,13194.0,15816.0,6735.0,5623.0,19279.0,55272.0,28095.0,119431.0,6097.0,34513.0,11912.0,5885.0,,,,,,,38995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,84.09412,7.249,125.13283,5747,1350.0,2,No MS2,1,,,,313.0,,,,,,,,,,,,3615.0,,17073.0,21292.0,5170.0,8921.0,4304.0,3744.0,8287.0,39225.0,10485.0,19068.0,4148.0,16830.0,6438.0,,,,,,340.0,,,,,,1072.0,,,,,5129.0,,,,,,,,,,,,570.0,,,,,,,,,1841.0,1857.0,,,,,
False,,,140.04746,7.249,141.05473,11249,1351.0,1,No MS2,1,151.0,2247.0,4833.0,,,,4124.0,,,,3257.0,,,140.0,,,,3239.0,975.0,151.0,723.0,,,2038.0,2318.0,1596.0,6162.0,,4275.0,425.0,,520.0,449.0,388.0,,,260.0,,,4384.0,835.0,218.0,,,,,653.0,195.0,,382.0,,,,,,1440.0,,,,668.0,,,,2362.0,,,,,,,,,,
False,,,84.09402,7.251,125.13266,6090,1350.0,2,No MS2,1,,,2041.0,,,,,,,,2395.0,,,,,3615.0,,17073.0,21292.0,5170.0,8921.0,,3744.0,8287.0,39225.0,10485.0,19068.0,4148.0,16830.0,6438.0,,,,,,,,,,,,,,,,,5129.0,,2881.0,,826.0,,,,,,,,,,,,,,,,,1841.0,1857.0,,,,,
False,,,145.08948,7.252,116.07092,7667,1350.0,2,No MS2,1,,1475.0,273.0,,489.0,,3563.0,,,,1110.0,,,162.0,1565.0,,,8706.0,,586.0,1950.0,506.0,,1695.0,4762.0,4237.0,2020.0,,1224.0,,,,,,,,188.0,448.0,,3140.0,,,,,,,1226.0,,,,,,,,,4621.0,158.0,,144.0,161.0,,,,299.0,,,,170.0,219.0,,,,,
False,,,149.13335,7.261,116.07079,2791,1352.0,1,No MS2,1,,,273.0,,489.0,,3563.0,,,,1110.0,,,162.0,1565.0,,,8706.0,,586.0,1950.0,506.0,,,,,2020.0,,1224.0,,,308.0,202.0,,,,188.0,448.0,,,,,,,,,1226.0,,,,,,,,,,158.0,,144.0,161.0,,,,299.0,,,,170.0,219.0,,,,,
False,,,126.0683,7.262,127.07558,54755,1354.0,2,No MS2,1,,36668.0,8101.0,2791.0,11463.0,3107.0,,6981.0,,,54328.0,,4463.0,9245.0,,624.0,,48646.0,3897.0,,2014.0,635.0,869.0,14937.0,16535.0,16401.0,37596.0,,,2722.0,3287.0,5468.0,6340.0,1958.0,302.0,429.0,4985.0,4684.0,139.0,20377.0,6324.0,1876.0,547.0,,,,5060.0,13969.0,389.0,6437.0,160.0,,466.0,,,,1202.0,7879.0,2085.0,12132.0,,1326.0,3345.0,23564.0,,537.0,436.0,1855.0,1563.0,,,,,
False,,,160.05568,7.263,137.09619,10292,1352.0,1,No MS2,1,13133.0,,,647.0,,,,,4204.0,,92016.0,,1563.0,7720.0,2980.0,9178.0,,,,,,,1175.0,,,,16593.0,,,,,,2231.0,3855.0,,171.0,2833.0,,,7043.0,,8233.0,944.0,,145.0,180.0,5606.0,3067.0,3886.0,2711.0,622.0,,854.0,357.0,1422.0,,2413.0,1987.0,1750.0,24887.0,134.0,2917.0,4661.0,2193.0,864.0,990.0,1045.0,,,,1810.0,1133.0,,
False,,,160.05602,7.265,69.03369,118045,1355.0,1,No MS2,1,16329.0,1330161.0,1122795.0,2415.0,10085.0,3239.0,,9219.0,24529.0,139.0,956589.0,4801.0,,,5129.0,,,2987788.0,1887262.0,42054.0,137706.0,,100947.0,,1313392.0,280592.0,549354.0,10110.0,,46270.0,154773.0,75314.0,222012.0,415865.0,136835.0,,,,36816.0,,336176.0,,,,4602.0,,,,8913.0,704449.0,1622.0,,152.0,136.0,10439.0,11401.0,365295.0,857277.0,436386.0,1159344.0,7634.0,120916.0,,,,157183.0,9583.0,5261.0,130693.0,,,55.0,,
False,,,153.97273,7.266,75.02625,7569,1353.0,1,No MS2,1,1302.0,19423.0,,,,,2562.0,,348.0,,8922.0,,11010.0,33816.0,3356.0,,,32697.0,6960.0,,,,,10371.0,7794.0,,,,6706.0,,,,2968.0,16150.0,,,34463.0,,,48058.0,7066.0,4344.0,,,,,13479.0,45644.0,,19945.0,,,,,,,,12964.0,4664.0,13710.0,,2896.0,4927.0,31127.0,,1502.0,,,,,,,,
False,,,94.07847,7.267,115.07553,76350,1353.0,2,No MS2,1,539.0,,11739.0,,,551.0,15154.0,1571.0,715.0,,9871.0,277.0,31738.0,36823.0,,,,43463.0,,,1457.0,1496.0,,16317.0,3840.0,4390.0,4820.0,,,1179.0,1202.0,1688.0,3651.0,3421.0,810.0,962.0,18897.0,30344.0,499.0,,,2339.0,,,,,,60959.0,,15337.0,,,,,,,,24752.0,6329.0,5434.0,329.0,1269.0,4239.0,43698.0,158.0,,,,,,,333.0,,
False,,,141.07936,7.268,84.0891,3942,1353.0,1,No MS2,1,351.0,7839.0,,,1803.0,585.0,1905.0,1471.0,,,11020.0,,,,,2093.0,,4182.0,7433.0,1748.0,1600.0,1065.0,967.0,1504.0,6295.0,8996.0,19427.0,997.0,5657.0,1044.0,573.0,,983.0,,,151.0,,3535.0,,1948.0,1379.0,,,,,,2855.0,,817.0,,337.0,254.0,154.0,,,6554.0,,,,,,,,1770.0,,,,,,,,,,
False,,,81.05805,7.269,124.11238,17562,1354.0,2,No MS2,1,7439.0,96565.0,,,,,17239.0,,3233.0,,305052.0,,1148.0,195.0,,2867.0,,,2001.0,1883.0,457.0,,,302.0,,,1766.0,,,551.0,489.0,209.0,842.0,444.0,,,2427.0,941.0,,,210.0,329.0,,,,,,,,150.0,,,,217.0,166.0,,174.0,,,776.0,,,,,,674.0,470.0,,28847.0,,,,,
False,,,148.01941,7.275,147.0473,1656,1355.0,2,No MS2,1,,,,,,,,,,,,,790.0,5875.0,,,,617.0,220.0,,,,,,,,,,,,,,,,,,1227.0,,,692.0,,,,,,,,7302.0,,6432.0,,,,,,,,605.0,188.0,,,,,1139.0,,,,,,,,,,
False,,,148.12547,7.279,113.05987,9362,1356.0,1,No MS2,1,1318.0,,11519.0,,2941.0,,12413.0,,,,,151.0,4052.0,7584.0,,,,25472.0,,,,,,1521.0,6437.0,,33750.0,,4186.0,,,1797.0,,,,,3762.0,9382.0,,,,,,,,,5293.0,5289.0,2493.0,9062.0,,283.0,,,,11502.0,2101.0,14592.0,,7834.0,175.0,,1410.0,14120.0,,2609.0,,,,,,,,
False,,,196.1257,7.283,105.03368,7440,1356.0,1,No MS2,1,2599.0,32209.0,14672.0,,2712.0,1662.0,36517.0,840.0,1024.0,,26564.0,452.0,1654.0,1141.0,3503.0,789.0,,12568.0,8743.0,,4245.0,,167.0,6470.0,5503.0,1788.0,12503.0,163.0,3612.0,808.0,2522.0,3438.0,6463.0,1753.0,,,2644.0,5583.0,,25702.0,1533.0,177.0,160.0,,,,11124.0,1976.0,,217.0,150.0,,,,1004.0,13827.0,369.0,,282.0,2683.0,838.0,405.0,,7070.0,,526.0,173.0,3023.0,2407.0,,233.0,,,
False,,,106.07838,7.287,127.07565,14468,1357.0,2,No MS2,1,556.0,36668.0,19082.0,141.0,11463.0,3107.0,26463.0,,193.0,,54328.0,,4719.0,9245.0,,1208.0,,,2644.0,1138.0,,635.0,,,16535.0,16401.0,,,2503.0,1234.0,3287.0,5468.0,6340.0,1723.0,656.0,308.0,4985.0,4684.0,139.0,20377.0,6324.0,4347.0,240.0,,,,5060.0,13969.0,389.0,2624.0,160.0,653.0,,,264.0,2163.0,1202.0,,2085.0,12132.0,,1326.0,3345.0,23564.0,,852.0,,1855.0,2543.0,,,,,
False,,,184.14682,7.289,137.06004,20236,1357.0,1,No MS2,1,945.0,15213.0,,172.0,3139.0,150.0,6986.0,1631.0,161.0,,6260.0,697.0,1478.0,325.0,,383.0,,3518.0,1873.0,256.0,435.0,,174.0,6357.0,9147.0,4365.0,5211.0,,5394.0,1084.0,432.0,1029.0,824.0,442.0,175.0,,1338.0,677.0,149.0,3390.0,697.0,401.0,154.0,,,,,1547.0,344.0,382.0,,178.0,,,178.0,2799.0,389.0,421.0,180.0,1811.0,,,171.0,637.0,,150.0,182.0,,3057.0,1443.0,,509.0,183.0,
False,,,206.20391,7.29,73.02854,8016,1356.0,1,No MS2,1,696.0,24917.0,17322.0,,,,2243.0,,,,27290.0,,,,,144.0,,4171.0,2679.0,857.0,419.0,,,1536.0,,,,,,549.0,375.0,168.0,865.0,1503.0,,,9809.0,,,6815.0,760.0,1351.0,,,,,3567.0,7078.0,,,,,,,159.0,,565.0,1818.0,376.0,3089.0,139.0,185.0,155.0,15419.0,228.0,,825.0,,4035.0,,,,,
False,,,110.07338,7.29,151.11203,5905,1357.0,3,No MS2,1,1141.0,9643.0,,155.0,,,,,,,8362.0,,,728.0,,7817.0,,,,1931.0,5944.0,1634.0,,4203.0,,,9026.0,1347.0,4238.0,1212.0,,,,,150.0,,2518.0,4886.0,340.0,3180.0,8091.0,1237.0,516.0,,,,6595.0,3122.0,,1838.0,228.0,,,,,6280.0,943.0,551.0,635.0,,,,6217.0,6319.0,,,,4098.0,4454.0,,,,,
False,,,199.19388,7.29,151.11188,8143,1357.0,1,No MS2,1,1141.0,9643.0,,155.0,,279.0,,,,,8362.0,,3605.0,728.0,,7817.0,,,,1931.0,5944.0,1634.0,916.0,4203.0,,,9026.0,1347.0,4238.0,1212.0,,618.0,,1394.0,,,2518.0,,340.0,3180.0,8091.0,1237.0,516.0,,444.0,,6595.0,3122.0,2440.0,1838.0,228.0,,321.0,,1162.0,6280.0,943.0,551.0,635.0,5445.0,,272.0,6217.0,6319.0,163.0,1920.0,480.0,4098.0,4454.0,,,,,
False,,,152.08383,7.291,105.03361,10570,1358.0,1,No MS2,1,2599.0,32209.0,14672.0,,,1662.0,,840.0,,,26564.0,452.0,1654.0,1141.0,3503.0,789.0,,12568.0,,967.0,,,167.0,6470.0,5503.0,1788.0,12503.0,163.0,3612.0,808.0,2522.0,,,1753.0,,,2644.0,5583.0,,,1533.0,177.0,160.0,,,,11124.0,1976.0,,217.0,150.0,,,,1004.0,,197.0,1464.0,259.0,2683.0,838.0,,,7070.0,,526.0,173.0,2466.0,2407.0,,233.0,,,
False,,,141.11545,7.292,153.09103,58266,1358.0,3,No MS2,1,,343696.0,36544.0,516.0,9078.0,,32407.0,3970.0,6253.0,,75846.0,695.0,4188.0,8835.0,,,,11726.0,6270.0,2369.0,2767.0,970.0,1099.0,3390.0,7620.0,5487.0,,1731.0,,2449.0,4749.0,2756.0,4339.0,2668.0,,,4603.0,10596.0,,14533.0,8133.0,4190.0,,,,,16996.0,2029.0,,,,147.0,193.0,,,12950.0,2296.0,,967.0,8927.0,,2198.0,1281.0,8062.0,,,,,,,,1845.0,,
False,,,160.06584,7.292,153.09137,17768,1359.0,1,No MS2,1,,343696.0,36544.0,516.0,9078.0,,32407.0,3970.0,6253.0,,75846.0,695.0,4188.0,8835.0,18911.0,,,,6270.0,2369.0,2767.0,970.0,1099.0,,7620.0,5487.0,,1731.0,4720.0,2449.0,4749.0,2756.0,4339.0,309.0,,,4603.0,,,14533.0,,4190.0,,,,,16996.0,2029.0,2096.0,,,177.0,193.0,,2390.0,12950.0,2296.0,,967.0,8927.0,,2198.0,1281.0,8062.0,,,,5539.0,32146.0,,,,,
False,,,134.0369,7.295,127.07551,6495,1358.0,2,No MS2,1,556.0,36668.0,,141.0,,3107.0,,,193.0,,54328.0,2508.0,4719.0,9245.0,,,,,,1138.0,,635.0,869.0,,,16401.0,,,2503.0,1234.0,3287.0,5468.0,6340.0,,656.0,308.0,4985.0,3986.0,,,,,240.0,,,,5060.0,13969.0,389.0,2624.0,160.0,653.0,,,264.0,2163.0,1202.0,,,,,1326.0,3345.0,23564.0,,,,1855.0,2543.0,,,,,
False,,,171.16281,7.296,105.0338,16091,1358.0,1,No MS2,1,2599.0,32209.0,35023.0,,,1662.0,36517.0,840.0,,,26564.0,452.0,1654.0,1141.0,3503.0,789.0,,12568.0,7036.0,967.0,3608.0,241.0,167.0,6470.0,5503.0,1788.0,12503.0,163.0,3612.0,808.0,2522.0,3438.0,6463.0,1753.0,,,2644.0,5583.0,145.0,25702.0,1533.0,177.0,160.0,,,,11124.0,1976.0,198.0,217.0,150.0,,,,,,197.0,1464.0,259.0,2683.0,838.0,,667.0,7070.0,,526.0,173.0,2466.0,2407.0,,233.0,,,
False,,,123.10497,7.297,124.11224,4341,1359.0,4,No MS2,1,,,,,,,17239.0,,1937.0,,305052.0,,,175.0,,,,,2001.0,,457.0,,731.0,560.0,,304.0,1357.0,,,551.0,489.0,2135.0,842.0,444.0,,,2427.0,,,,210.0,550.0,,,,,,,,150.0,,,,403.0,166.0,,174.0,,,776.0,,164.0,,,,674.0,470.0,,,,,,,
False,,,98.07335,7.297,139.11201,14446,1359.0,3,No MS2,1,,,,682.0,,,11786.0,,,160.0,,,,3892.0,,1950.0,,8755.0,3769.0,2986.0,6249.0,4326.0,3577.0,1995.0,5916.0,,9599.0,2516.0,6352.0,2989.0,,,,1097.0,,446.0,,1705.0,338.0,4779.0,1355.0,,774.0,,,386.0,,1457.0,,957.0,,,,,,,,782.0,1030.0,6418.0,605.0,,2043.0,,852.0,,,,4828.0,,,,,
False,,,171.16231,7.304,86.09645,40311,1360.0,1,DDA for preferred ion,2,636.0,,,,,,,517.0,,,27655.0,,979.0,1234.0,542.0,1954.0,,1534.0,3300.0,,,,,141.0,7074.0,5545.0,8387.0,,,1168.0,225.0,3639.0,1441.0,1894.0,,,368.0,4453.0,,,1673.0,,184.0,,256.0,,,10116.0,1797.0,,449.0,485.0,,,343.0,,278.0,1224.0,,,,,,4060.0,,469.0,,,,,,,,
False,,,155.09484,7.307,105.03374,8933,1361.0,1,No MS2,1,2599.0,32209.0,,,,1662.0,36517.0,840.0,,,26564.0,340.0,1654.0,1141.0,,789.0,,12568.0,,967.0,,,,6470.0,5503.0,1788.0,12503.0,163.0,5203.0,679.0,2522.0,3438.0,6463.0,1753.0,,,2644.0,5583.0,145.0,25702.0,1533.0,177.0,160.0,,,,11124.0,983.0,,217.0,150.0,,,,1004.0,5704.0,197.0,1464.0,259.0,2683.0,838.0,,,7070.0,173.0,526.0,,2466.0,2407.0,,233.0,,,
False,,,127.09982,7.307,100.07574,17570,1361.0,2,No MS2,1,5805.0,53522.0,21472.0,14650.0,47663.0,17614.0,1435.0,141.0,1185.0,8377.0,171461.0,11029.0,72959.0,1355.0,86631.0,39521.0,,81456.0,68614.0,25189.0,53313.0,24970.0,22253.0,2701.0,88315.0,78625.0,93826.0,18399.0,67986.0,37308.0,154.0,38567.0,56781.0,35689.0,23536.0,24579.0,52142.0,50800.0,11536.0,,,2598.0,3317.0,,,,10148.0,8078.0,12934.0,,1064.0,,,636.0,377.0,,,38282.0,26849.0,60239.0,,2377.0,,877.0,,5106.0,1260.0,8751.0,21105.0,,,,,
False,,,172.02954,7.313,153.12779,13065,1362.0,1,No MS2,1,1901.0,16629.0,,,,434.0,83061.0,,705.0,,,173.0,796.0,1929.0,,3841.0,,12782.0,,,,,,2930.0,11195.0,6596.0,10231.0,,6092.0,,,,,,,,1108.0,,318.0,24494.0,4204.0,,326.0,,,,,,,,,1539.0,318.0,,,,844.0,,161.0,,,,4370.0,,584.0,,,,,,,,,
False,,,71.03715,7.314,140.14357,95176,1365.0,2,No MS2,1,,19592.0,,,3767.0,1847.0,8215.0,4147.0,583.0,,35914.0,1307.0,7041.0,150.0,7258.0,4700.0,,9236.0,4727.0,2520.0,5465.0,2299.0,2111.0,,8768.0,9864.0,10698.0,1680.0,7334.0,3618.0,4453.0,4393.0,6760.0,2915.0,2561.0,2657.0,5816.0,6168.0,,5375.0,,178.0,,,,,4269.0,924.0,795.0,,,,,,181.0,,,3788.0,,7432.0,,,,1138.0,,,,1479.0,,,,,,
False,,,139.06365,7.315,95.04941,7239,1361.0,1,No MS2,1,4202.0,,,,,,7399.0,,1682.0,,,974.0,5190.0,3981.0,7246.0,,,7881.0,,,3803.0,1631.0,3088.0,2967.0,26645.0,4157.0,16793.0,,,3255.0,2941.0,3235.0,4280.0,6255.0,1975.0,1406.0,3176.0,8784.0,,16193.0,4177.0,6626.0,,367.0,,,8268.0,4517.0,1407.0,3918.0,673.0,954.0,,,2368.0,9658.0,2767.0,3067.0,1430.0,4700.0,735.0,,1530.0,4000.0,1503.0,2683.0,,2576.0,3560.0,,,,,
